game.id,details.name,details.yearpublished,details.minplayers,details.maxplayers,details.playingtime,details.minage,stats.average,stats.bayesaverage,stats.numcomments,stats.usersrated,topic
7917,Granny's House,1985.0,2.0,6.0,30.0,4.0,5.8619,0.0,18.0,21.0,Horror Miniatures
7918,Eagle Eye Agency,1982.0,2.0,6.0,30.0,12.0,5.50385,0.0,18.0,26.0,Co-op Games
7919,Zen Blocks,1972.0,2.0,12.0,30.0,6.0,4.43182,0.0,22.0,22.0,Horror Miniatures
7920,Snowstorm,1994.0,2.0,12.0,30.0,5.0,6.4,0.0,19.0,28.0,Dexterity Games
7921,Round-Up,1991.0,2.0,8.0,30.0,5.0,6.40714,0.0,24.0,28.0,Corporate Strategy Games
7922,The 6 Days of Glory,1997.0,2.0,3.0,127.5,12.0,6.65702,5.61933,60.0,114.0,Corporate Strategy Games
7924,Harvest Time,1980.0,2.0,4.0,30.0,3.0,4.71455,5.45278,40.0,55.0,Children's Games
7925,Bus Depot Diner,2001.0,2.0,6.0,30.0,7.0,5.45833,0.0,8.0,6.0,Dexterity Games
7926,Sleeping Grump,1981.0,2.0,4.0,30.0,4.0,4.83529,0.0,11.0,17.0,Dexterity Games
7927,Trivial Pursuit: Junior,1992.0,2.0,4.0,60.0,8.0,4.91944,5.44173,33.0,108.0,Licensed Games
7928,The Andy Griffith Show Trivia Game,1998.0,2.0,4.0,30.0,8.0,5.1875,0.0,5.0,8.0,Licensed Games
7929,Dungeons & Dragons Miniatures,2003.0,2.0,2.0,60.0,12.0,6.52533,5.97301,102.5,234.0,Fantasy Miniatures
7931,Remember Gordon! The Battle of Omdurman,1982.0,2.0,2.0,127.5,13.0,6.64444,0.0,22.0,27.0,Solitaires
7932,La Beast,1992.0,2.0,7.0,15.0,8.0,5.25,0.0,9.0,8.0,Traditional Card Games
7934,Imperial Governor & Strategos,1979.0,2.0,6.0,120.0,12.0,6.80204,5.55703,23.0,49.0,Collectible Games
7935,1844: Switzerland,2003.0,2.0,7.0,127.5,12.0,8.3711,5.9283,57.0,164.0,Corporate Strategy Games
7936,Police,1992.0,2.0,6.0,15.0,6.0,2.16667,0.0,2.0,6.0,Traditional Card Games
7937,Tudor Joust,1992.0,2.0,2.0,30.0,0.0,5.6,0.0,3.0,5.0,Napoleonic Wargames
7938,The Battle of Prague,1980.0,2.0,2.0,90.0,12.0,6.3275,5.54678,30.0,60.0,Napoleonic Wargames
7939,Vector,1972.0,2.0,4.0,60.0,0.0,6.50541,5.53789,25.0,37.0,Co-op Games
7941,NATO: Operational Combat in Europe in the 1970's,1973.0,2.0,2.0,127.5,14.0,6.07455,5.55277,60.0,110.0,Napoleonic Wargames
7943,BattleTech: Battletroops,1989.0,2.0,2.0,90.0,10.0,5.91124,5.53343,27.0,89.0,SciFi Games
7944,Tortuga,2003.0,2.0,2.0,30.0,12.0,5.38485,5.49011,27.0,66.0,Turnless Games
7947,Lucky Catch,1997.0,2.0,5.0,15.0,5.0,6.14239,5.52585,21.0,38.0,Children's Games
7948,Dark Ages,1972.0,2.0,2.0,120.0,12.0,6.20588,5.52085,19.0,34.0,XIX Century Wargames
7950,Chronopia,1997.0,2.0,4.0,90.0,12.0,6.87681,5.59248,26.0,69.0,SciFi Games
7952,Flat Cat,1978.0,2.0,4.0,15.0,6.0,4.4,0.0,4.0,5.0,Children's Games
7954,Confederate Rails,2001.0,2.0,5.0,127.5,0.0,5.89737,0.0,14.0,19.0,Corporate Strategy Games
7955,Seelöwe,1974.0,2.0,2.0,127.5,14.0,6.26626,5.579,71.0,123.0,XIX Century Wargames
7956,Formel 1 Nürburgring,1985.0,2.0,6.0,60.0,10.0,6.4,0.0,11.0,29.0,Sport Simulations
7958,The 80's Game,2001.0,2.0,6.0,90.0,18.0,5.05108,5.44749,33.0,93.0,Licensed Games
7959,Marvel Super Dice,1997.0,2.0,2.0,30.0,8.0,4.6875,0.0,19.0,24.0,Collectible Games
7960,Flags of the World,2008.0,2.0,9.0,15.0,8.0,5.23776,5.46975,23.0,98.0,Memory Games
7962,Dashing Donkey,2001.0,2.0,4.0,15.0,4.0,5.024,0.0,10.0,20.0,Children's Games
7963,Clash of Steel,1984.0,2.0,2.0,127.5,12.0,5.52745,5.49676,43.0,51.0,Napoleonic Wargames
7964,West Wall,1984.0,2.0,2.0,127.5,12.0,4.825,5.47083,26.0,30.0,Napoleonic Wargames
7965,Atlas Adventures,1996.0,2.0,4.0,30.0,7.0,4.875,0.0,8.0,12.0,Memory Games
7966,Nomad Gods,1977.0,2.0,5.0,127.5,12.0,7.18857,5.54978,28.0,35.0,Collectible Games
7967,Mutiny!,2003.0,2.0,5.0,45.0,10.0,5.67916,5.55782,102.5,234.0,Modern Card Games
7968,Constellation Station,1990.0,2.0,6.0,45.0,10.0,4.0,0.0,4.0,7.0,SciFi Games
7969,Speed and Steel,1983.0,2.0,2.0,127.5,12.0,5.7375,0.0,12.0,24.0,XIX Century Wargames
7970,Arctic Storm: The Russo-Finnish Winter War 1939-40,1992.0,2.0,2.0,127.5,12.0,6.51981,5.59809,52.0,106.0,XIX Century Wargames
7971,Lucky Seven,2003.0,2.0,12.0,15.0,7.0,2.63163,0.0,15.0,19.0,Solitaires
7972,Crocodile Pool Party,1972.0,2.0,2.0,30.0,8.0,4.4012,5.23817,102.5,234.0,Children's Games
7973,My Haunted Castle,1989.0,2.0,4.0,15.0,6.0,5.81034,5.52232,32.0,58.0,Memory Games
7975,Triumph & Glory: Battles of the Napoleonic Wars 1796-1809,2000.0,2.0,2.0,127.5,14.0,6.74539,5.66258,67.0,141.0,Napoleonic Wargames
7976,Fantasy Pub,2003.0,2.0,5.0,60.0,12.0,6.14113,5.65643,102.5,234.0,Solitaires
7977,Balkan Hell,1995.0,2.0,2.0,120.0,12.0,5.95,5.50589,29.0,30.0,Modern Wargames
7978,Mason-Dixon: The Second American Civil War,1995.0,2.0,2.0,120.0,12.0,6.32979,5.53364,37.0,47.0,Napoleonic Wargames
7980,Mississippi Banzai,1990.0,2.0,2.0,127.5,12.0,6.56512,5.54356,21.0,43.0,XIX Century Wargames
7981,Paradux,2006.0,2.0,2.0,15.0,6.0,6.32143,0.0,16.0,28.0,Dexterity Games
7982,DeltaVee,1981.0,2.0,2.0,60.0,10.0,5.49138,5.49374,40.0,58.0,SciFi Games
7983,Gundam G-Generation Digiboard Mission,2000.0,2.0,2.0,30.0,10.0,7.14286,0.0,3.0,7.0,SciFi Games
7984,BattleLust,1992.0,2.0,8.0,90.0,12.0,6.97826,0.0,15.0,23.0,SciFi Games
7985,Wolfsspuren,2003.0,2.0,6.0,90.0,12.0,5.61083,0.0,7.0,24.0,Children's Games
7986,Crazy Rally,2003.0,2.0,6.0,30.0,12.0,6.2125,5.53012,16.0,40.0,Memory Games
7987,Catch Mag,2002.0,2.0,4.0,15.0,6.0,3.83824,0.0,5.0,17.0,Memory Games
7989,Spooks,2003.0,2.0,6.0,15.0,12.0,6.06111,5.6322,102.5,234.0,Traditional Card Games
7991,Napoleon and the Archduke Charles: The Battle of Eckmuhl,1987.0,2.0,2.0,90.0,12.0,6.08286,5.53722,49.0,70.0,Napoleonic Wargames
7992,Battle Cry of Freedom,2003.0,2.0,2.0,127.5,12.0,6.77358,5.56348,27.0,53.0,Napoleonic Wargames
7993,Pole Position,1989.0,2.0,5.0,60.0,10.0,6.27392,5.57483,32.0,97.0,Sport Simulations
7994,"Silver Bayonet: The First Team in Vietnam, 1965",1990.0,2.0,2.0,127.5,12.0,6.7203,5.63561,89.0,133.0,Modern Wargames
7995,Quits,1990.0,2.0,4.0,15.0,8.0,5.80282,5.52102,39.0,71.0,Abstract Strategy Games
7996,Fuh Gedda Boudit,2002.0,2.0,4.0,90.0,0.0,5.3,0.0,4.0,5.0,Monopoly-inspired
7997,Bullwinkle Hide-N-Seek,1972.0,2.0,0.0,15.0,0.0,2.8,0.0,2.0,5.0,Children's Games
7999,Airlines: United States Set 2,1998.0,2.0,4.0,45.0,10.0,5.24268,5.47556,38.0,82.0,Corporate Strategy Games
8000,Rainbowland,2000.0,2.0,6.0,45.0,6.0,4.91667,0.0,10.0,12.0,Solitaires
8001,"Tahiti:  Clan Warfare, Polynesia 750 AD",1994.0,2.0,4.0,127.5,10.0,5.66912,5.504,35.0,34.0,Solitaires
8004,The Great Escape,1972.0,2.0,7.0,120.0,12.0,5.25,0.0,4.0,8.0,Horror Miniatures
8005,James Bond 007: Thunderball,1972.0,2.0,4.0,45.0,10.0,4.67778,0.0,6.0,9.0,Licensed Games
8007,Locomotion,1987.0,2.0,4.0,60.0,8.0,5.10526,0.0,8.0,19.0,Corporate Strategy Games
8008,The Construction Game,1993.0,2.0,6.0,90.0,10.0,5.92807,5.51864,15.0,57.0,Corporate Strategy Games
8009,Where in the World is Carmen Sandiego?,1992.0,2.0,6.0,60.0,10.0,4.83085,5.43787,44.0,94.0,Collectible Games
8014,Shoulder to Shoulder,1975.0,2.0,3.0,15.0,0.0,5.73077,0.0,8.0,13.0,Abstract Strategy Games
8017,Feurio!,2003.0,2.0,4.0,30.0,10.0,6.16199,5.74836,102.5,234.0,Abstract Strategy Games
8023,Faces in the Crowd,1987.0,2.0,4.0,15.0,8.0,4.83333,0.0,3.0,9.0,Abstract Strategy Games
8024,Up Scope!,1978.0,2.0,2.0,60.0,12.0,5.21739,5.48471,30.0,46.0,XIX Century Wargames
8025,Orion: Combat Near the Speed of Light,1987.0,2.0,4.0,127.5,12.0,7.375,0.0,9.0,8.0,SciFi Games
8026,Video Fighter: Dragons of Fury,1994.0,2.0,8.0,45.0,10.0,5.375,0.0,7.0,20.0,Party Card Games
8028,Goblin King,1996.0,2.0,5.0,127.5,12.0,6.11765,0.0,7.0,17.0,Solitaires
8029,Medieval Empires,1996.0,2.0,4.0,127.5,0.0,6.4375,0.0,3.0,8.0,Solitaires
8031,Citadel Combat Cards,1992.0,2.0,6.0,15.0,10.0,4.12952,5.36572,71.0,105.0,Horror Miniatures
8032,4 CYTE (Foresight),1972.0,2.0,2.0,30.0,10.0,5.77037,0.0,13.0,27.0,Corporate Strategy Games
8033,Search & Destroy,1975.0,2.0,3.0,127.5,12.0,6.76667,5.55336,32.0,45.0,Modern Wargames
8035,Pickin' Chickens,1995.0,2.0,4.0,15.0,4.0,4.5,0.0,8.0,11.0,Dexterity Games
8036,Legion,1975.0,2.0,2.0,127.5,12.0,6.45714,5.54863,33.0,56.0,Collectible Games
8037,Patrol!,1974.0,2.0,3.0,127.5,12.0,6.20167,5.55953,46.0,96.0,XIX Century Wargames
8038,Eagles of the Empire: Napoleon in the Desert,2002.0,2.0,2.0,120.0,12.0,4.98679,5.47149,47.0,53.0,Napoleonic Wargames
8039,Trivial Pursuit: DVD Pop Culture Game,2003.0,2.0,4.0,60.0,12.0,5.03799,5.3527,102.5,234.0,Licensed Games
8041,Monopoly: The Lord of the Rings Trilogy Edition,2003.0,2.0,6.0,60.0,8.0,5.35986,5.40447,102.5,234.0,Monopoly-inspired
8042,Heavy Gear Tactical,1998.0,2.0,2.0,127.5,12.0,6.42188,5.55186,24.0,64.0,SciFi Games
8043,Gear Krieg Wargame,2000.0,2.0,2.0,127.5,12.0,6.60714,0.0,17.0,28.0,XIX Century Wargames
8044,Renaissance of Infantry,1972.0,2.0,2.0,127.5,12.0,6.35,0.0,26.0,26.0,Napoleonic Wargames
8045,Princes of the Renaissance,2003.0,2.0,6.0,127.5,12.0,7.46967,6.79703,102.5,234.0,Area Control Games
8046,Alien Space Battle Manual,1973.0,2.0,8.0,90.0,12.0,6.91667,5.54001,27.0,36.0,SciFi Games
8047,Hot Potatoes,2002.0,2.0,6.0,15.0,6.0,4.8,0.0,4.0,11.0,Children's Games
8049,Chronopia: War in the Eternal Realm,2002.0,2.0,2.0,90.0,12.0,7.93056,5.58216,16.0,36.0,SciFi Games
8050,Die Mauer,1986.0,2.0,2.0,45.0,13.0,3.66667,0.0,6.0,15.0,Co-op Games
8051,Attika,2003.0,2.0,4.0,60.0,10.0,7.03311,6.80119,102.5,234.0,Collectible Games
8052,Die frosch-fröhliche Poolparty,1999.0,2.0,6.0,30.0,8.0,5.8125,0.0,4.0,8.0,Children's Games
8053,Waterworld,1995.0,2.0,4.0,45.0,8.0,3.95,0.0,12.0,12.0,Licensed Games
8055,Living Dead Dolls Board Game,2003.0,2.0,6.0,90.0,10.0,4.19565,0.0,11.0,23.0,Traditional Card Games
8056,"Operation Shoestring: The Guadalcanal Campaign, 1942",1990.0,2.0,4.0,127.5,14.0,6.07586,5.54711,42.0,87.0,XIX Century Wargames
8057,1944: Second Front,1990.0,2.0,2.0,127.5,12.0,5.52885,0.0,20.0,26.0,XIX Century Wargames
8058,StakXchange,2003.0,2.0,6.0,90.0,8.0,2.08696,0.0,23.0,23.0,Monopoly-inspired
8059,Ideology: The War of Ideas,2003.0,2.0,5.0,90.0,12.0,6.17656,5.78129,102.5,234.0,Area Control Games
8061,Willi Wichtel,1997.0,2.0,4.0,30.0,0.0,4.83333,0.0,5.0,6.0,Modern Wargames
8062,The X Game,1997.0,2.0,4.0,60.0,10.0,3.0,0.0,5.0,7.0,Licensed Games
8063,Ghettopoly,2003.0,2.0,7.0,60.0,13.0,4.74805,5.44416,57.0,77.0,Monopoly-inspired
8064,The Monitor and the Merrimack,1991.0,2.0,2.0,60.0,0.0,6.35714,0.0,6.0,7.0,Napoleonic Wargames
8065,The Erie Canal,1991.0,2.0,2.0,30.0,0.0,2.8,0.0,3.0,5.0,Corporate Strategy Games
8066,CrossFire: Rules & Organizations for Company Level WW2 Gaming,1996.0,2.0,6.0,120.0,12.0,7.56272,5.70436,51.0,114.0,Modern Wargames
8067,Royalists & Roundheads III,1993.0,2.0,2.0,60.0,12.0,6.23421,5.52955,24.0,38.0,Napoleonic Wargames
8069,Clue FX,2003.0,2.0,4.0,30.0,8.0,6.15562,5.69587,102.5,234.0,Co-op Games
8070,The Great War in the East,1978.0,2.0,2.0,127.5,12.0,7.00299,5.59091,44.0,67.0,Napoleonic Wargames
8071,Tannenberg,1978.0,2.0,3.0,127.5,10.0,6.31678,5.60354,97.0,143.0,Napoleonic Wargames
8075,Dynamite Shack,1972.0,2.0,4.0,15.0,7.0,4.57143,0.0,5.0,7.0,Dexterity Games
8076,Wacky Races,1972.0,2.0,10.0,30.0,0.0,4.44,0.0,5.0,5.0,Licensed Games
8079,MLB SportsClix,2004.0,2.0,2.0,30.0,8.0,6.25114,5.56324,78.0,131.0,Collectible Games
8081,The Cat in the Hat Game,1996.0,2.0,4.0,15.0,4.0,4.03684,5.44052,24.0,38.0,Children's Games
8082,Dexter's Laboratory: The Incredible Invention Vs Dee Dee,2001.0,2.0,4.0,15.0,7.0,6.28571,0.0,3.0,7.0,Licensed Games
8084,Polygon,1998.0,2.0,4.0,30.0,7.0,5.69474,0.0,12.0,19.0,Abstract Strategy Games
8087,The Little Mermaid,2003.0,2.0,4.0,15.0,4.0,3.5,0.0,1.0,8.0,Horror Miniatures
8088,Scrabble Rebus,1986.0,2.0,4.0,60.0,8.0,4.98,0.0,21.0,25.0,Corporate Strategy Games
8089,X-Machina,2003.0,2.0,8.0,60.0,12.0,6.04794,5.54834,66.0,92.0,Co-op Games
8090,Quadro,2006.0,2.0,2.0,15.0,0.0,4.8,0.0,3.0,5.0,Dexterity Games
8093,Bulls-Eye Ball,2003.0,2.0,0.0,15.0,7.0,6.71154,5.5638,35.0,52.0,Dexterity Games
8094,Enterprise,1984.0,2.0,6.0,90.0,12.0,5.91429,0.0,3.0,7.0,Monopoly-inspired
8095,Prophecy,2002.0,2.0,5.0,127.5,12.0,6.70313,6.25784,102.5,234.0,Horror Miniatures
8096,Logistico,2003.0,2.0,5.0,60.0,11.0,6.21879,5.74082,102.5,234.0,Corporate Strategy Games
8097,Ten Commandments Bible Game,1972.0,2.0,6.0,127.5,6.0,4.78947,5.47134,27.0,38.0,Memory Games
8098,Jungle Speed,1997.0,2.0,8.0,15.0,7.0,6.57889,6.41703,102.5,234.0,Dexterity Games
8100,Frik,1986.0,2.0,6.0,90.0,12.0,5.31,5.48477,14.0,30.0,Corporate Strategy Games
8101,Team Yankee,1987.0,2.0,2.0,127.5,12.0,5.86346,5.52716,61.0,104.0,Modern Wargames
8102,Typhon sur le Pacifique,2001.0,2.0,2.0,120.0,12.0,6.03571,0.0,27.0,28.0,Napoleonic Wargames
8103,.hack//ENEMY,2003.0,2.0,2.0,30.0,12.0,5.71533,5.50884,37.0,75.0,Collectible Games
8104,Monopoly: European Edition,1991.0,2.0,12.0,120.0,8.0,5.05105,5.439,31.0,124.0,Monopoly-inspired
8105,Talisman Sorcerers Tower Expansion (Fan expansion for Talisman),2002.0,2.0,6.0,120.0,9.0,6.70385,0.0,10.0,26.0,Collectible Games
8106,One Fish Two Fish Red Fish Go Fish! Card Game,1998.0,2.0,4.0,15.0,3.0,3.5625,0.0,9.0,8.0,Children's Games
8107,Risk: The Lord of the Rings Trilogy Edition,2003.0,2.0,4.0,127.5,9.0,6.46875,6.12819,102.5,234.0,Horror Miniatures
8108,Horton Hears A Who! Card Game,1999.0,2.0,4.0,30.0,4.0,3.66667,0.0,6.0,6.0,Children's Games
8109,The Battle of Lobositz,1978.0,2.0,2.0,90.0,12.0,6.3807,5.55061,31.0,57.0,Napoleonic Wargames
8110,The Battle of Raphia,1977.0,2.0,2.0,120.0,12.0,6.12829,5.5457,37.0,76.0,XIX Century Wargames
8114,Matrix,1979.0,2.0,2.0,15.0,0.0,3.5625,0.0,6.0,8.0,Abstract Strategy Games
8117,Admiral,1989.0,2.0,2.0,90.0,0.0,5.5,0.0,4.0,15.0,Napoleonic Wargames
8121,Stargate SG-1,2004.0,2.0,6.0,120.0,10.0,4.52609,5.40506,36.0,92.0,SciFi Games
8124,Industria,2003.0,2.0,4.0,60.0,10.0,6.51233,6.13366,102.5,234.0,Corporate Strategy Games
8125,Santiago,2003.0,2.0,5.0,75.0,10.0,7.14923,6.8494,102.5,234.0,Corporate Strategy Games
8126,Maya,2003.0,2.0,5.0,90.0,9.0,6.33739,5.81905,102.5,234.0,Traditional Card Games
8127,Lucky Loop,2003.0,2.0,6.0,45.0,8.0,5.36594,5.44742,102.5,234.0,Classical Dice Games
8128,Atta Ants,2003.0,2.0,4.0,15.0,8.0,5.74126,5.55762,102.5,234.0,Children's Games
8129,Sluff Off!,2003.0,2.0,5.0,30.0,10.0,6.9145,6.43949,102.5,234.0,Traditional Card Games
8130,Die Fugger,2003.0,2.0,4.0,45.0,10.0,6.45232,5.89002,102.5,234.0,Corporate Strategy Games
8131,Mecha!,1991.0,2.0,2.0,60.0,12.0,5.55,0.0,5.0,10.0,SciFi Games
8132,Winter Fury: The Battle of Tolvajärvi 1939,2001.0,2.0,2.0,127.5,14.0,5.89375,5.51363,40.0,56.0,XIX Century Wargames
8133,30 Second Mysteries,1995.0,2.0,2.0,15.0,12.0,4.0125,5.43331,29.0,40.0,Co-op Games
8134,History of War,2003.0,2.0,6.0,60.0,14.0,5.94093,5.51786,44.0,97.0,XIX Century Wargames
8137,Spacefarers,1981.0,2.0,2.0,60.0,12.0,5.75,0.0,5.0,8.0,SciFi Games
8138,Kogge,2003.0,2.0,4.0,90.0,10.0,6.73262,5.79814,102.5,234.0,Monopoly-inspired
8139,The Lord of the Rings: Combat Hex Tradeable Miniatures Game,2003.0,2.0,2.0,60.0,13.0,6.35619,5.65754,102.5,234.0,SciFi Games
8140,Global Powers,2003.0,2.0,5.0,120.0,12.0,6.6,5.58782,26.0,82.0,Monopoly-inspired
8143,Hook the Crook,1994.0,2.0,4.0,15.0,5.0,5.6,0.0,2.0,5.0,Memory Games
8144,Combat,1972.0,2.0,4.0,60.0,10.0,6.60333,0.0,12.0,15.0,Modern Wargames
8145,Terminator 2: Judgment Day,1992.0,2.0,4.0,45.0,7.0,4.06667,0.0,6.0,15.0,SciFi Games
8147,Maka Bana,2003.0,2.0,6.0,60.0,10.0,6.6446,5.93402,102.5,234.0,Turnless Games
8148,Trio,1972.0,2.0,2.0,15.0,7.0,5.16667,0.0,6.0,6.0,Dexterity Games
8151,Gekishin K.O.,2003.0,2.0,2.0,15.0,8.0,5.14286,0.0,0.0,7.0,Sport Simulations
8152,Dunk Jam,2003.0,2.0,2.0,15.0,0.0,4.4,0.0,3.0,9.0,Dexterity Games
8153,Oval Trick,2003.0,2.0,6.0,15.0,0.0,5.7,0.0,6.0,10.0,Sport Simulations
8155,Warumono,2003.0,2.0,4.0,30.0,12.0,5.79091,0.0,8.0,11.0,Co-op Games
8156,Gouwan Strike,2003.0,2.0,2.0,60.0,12.0,5.25,0.0,3.0,8.0,Sport Simulations
8157,Gateball?,2003.0,2.0,10.0,30.0,0.0,6.43889,0.0,13.0,18.0,Sport Simulations
8158,Inga,2003.0,2.0,4.0,30.0,12.0,3.04,0.0,2.0,5.0,Collectible Games
8159,Regista,2002.0,2.0,2.0,60.0,0.0,6.4875,5.53548,21.0,40.0,SciFi Games
8160,Illuminati: Crime Lords,2004.0,2.0,6.0,60.0,12.0,5.84739,5.56431,82.0,230.0,Monopoly-inspired
8161,Fall of Berlin,1998.0,2.0,2.0,15.0,12.0,7.26923,0.0,27.0,26.0,XIX Century Wargames
8162,Murder à la carte: A First Class Murder,2002.0,2.0,8.0,127.5,18.0,7.3,0.0,4.0,5.0,Co-op Games
8164,Fast Golf,1977.0,2.0,4.0,30.0,10.0,4.5,0.0,6.0,9.0,Sport Simulations
8166,Anno 1503,2003.0,2.0,4.0,90.0,10.0,6.32005,5.93667,102.5,234.0,Area Control Games
8168,Campus,1985.0,2.0,2.0,15.0,8.0,6.04242,5.51906,15.0,33.0,SciFi Games
8170,Return of the Heroes,2003.0,2.0,4.0,90.0,10.0,6.5097,6.16008,102.5,234.0,Fantasy Miniatures
8171,Chug-A-Lug,1972.0,2.0,6.0,120.0,18.0,4.33333,0.0,8.0,9.0,Party Tabletop Games
8172,Coyote,2003.0,2.0,6.0,30.0,10.0,6.60216,6.07348,102.5,234.0,Co-op Games
8173,Battleship (first edition),1986.0,2.0,2.0,90.0,8.0,5.01864,5.43709,33.0,118.0,Napoleonic Wargames
8176,UNO: X-Men,2003.0,2.0,10.0,15.0,6.0,5.51905,0.0,5.0,21.0,Traditional Card Games
8177,UNO: Spider-Man,2002.0,2.0,10.0,15.0,7.0,5.261,5.48325,21.0,50.0,Collectible Games
8178,Constellation,2003.0,2.0,3.0,30.0,10.0,5.68205,5.50223,16.0,39.0,Dexterity Games
8179,Yellowstone Park,2003.0,2.0,5.0,45.0,8.0,5.74661,5.53802,62.0,177.0,Corporate Strategy Games
8180,Floriado,2003.0,2.0,2.0,15.0,10.0,6.23538,5.54922,32.0,65.0,Party Card Games
8181,Adam Games Football,1972.0,2.0,2.0,60.0,10.0,5.3,0.0,15.0,7.0,Sport Simulations
8183,Fence & Fenceability,2001.0,2.0,6.0,30.0,0.0,5.0,0.0,2.0,5.0,Co-op Games
8185,Ruhe in Frieden,2003.0,2.0,5.0,45.0,16.0,4.35714,0.0,8.0,14.0,Solitaires
8188,Die wilden Fußballkerle,2003.0,2.0,2.0,30.0,8.0,5.70893,0.0,13.0,28.0,Sport Simulations
8189,Cargo Wars,1990.0,2.0,6.0,120.0,10.0,6.14286,0.0,3.0,7.0,Corporate Strategy Games
8190,The Bridges of Shangri-La,2003.0,2.0,4.0,60.0,10.0,6.76288,6.36091,102.5,234.0,Abstract Strategy Games
8191,Snail Race,2000.0,2.0,6.0,60.0,10.0,5.12984,5.47886,30.0,62.0,Sport Simulations
8192,Railroad Dice,2003.0,2.0,4.0,90.0,12.0,6.20327,5.74889,102.5,234.0,Corporate Strategy Games
8193,Chainmail,1972.0,2.0,10.0,127.5,12.0,5.32432,5.48259,47.0,74.0,Co-op Games
8194,Papperlapapp,2000.0,2.0,8.0,15.0,7.0,6.725,0.0,4.0,16.0,Dexterity Games
8195,Viva Topo!,2002.0,2.0,4.0,30.0,4.0,6.88366,6.16615,102.5,234.0,Children's Games
8196,BattleTech: AeroTech,1986.0,2.0,8.0,120.0,12.0,5.63151,5.52009,94.0,234.0,SciFi Games
8197,Swords & Spells,1976.0,2.0,2.0,120.0,12.0,5.2,0.0,6.0,15.0,Fantasy Miniatures
8198,StarGuard!,1974.0,2.0,2.0,120.0,0.0,6.38889,0.0,8.0,9.0,SciFi Games
8199,Was Fehlt Denn Da?,2000.0,2.0,10.0,15.0,3.0,6.1,0.0,5.0,10.0,Memory Games
8200,Green Beret,2001.0,2.0,2.0,90.0,12.0,6.67778,0.0,12.0,9.0,Modern Wargames
8201,In 80 Karten um die Welt,2003.0,2.0,4.0,30.0,10.0,6.33314,5.53098,13.0,35.0,Fantasy Miniatures
8202,The All American Trivia Board Game,2001.0,2.0,8.0,45.0,16.0,4.35294,0.0,8.0,17.0,Solitaires
8203,"Hey, That's My Fish!",2003.0,2.0,4.0,15.0,8.0,6.77453,6.69077,102.5,234.0,Children's Games
8204,Star Wars: Death Star Assault Game,1995.0,2.0,4.0,15.0,6.0,4.98674,5.47721,30.0,46.0,SciFi Games
8207,Dungeoneer: Vault of the Fiends,2003.0,2.0,4.0,30.0,12.0,6.31478,5.92754,102.5,234.0,Fantasy Miniatures
8208,Trial of Strength,1985.0,2.0,2.0,127.5,15.0,7.98551,5.65235,53.0,69.0,XIX Century Wargames
8210,Monopoly: The Wizard of Oz,1998.0,2.0,6.0,90.0,8.0,4.66129,5.48071,18.0,31.0,Monopoly-inspired
8211,Great States!,2002.0,2.0,6.0,15.0,7.0,4.18636,0.0,12.0,22.0,Party Card Games
8212,Addictionary,1995.0,2.0,4.0,30.0,8.0,5.28571,0.0,8.0,14.0,Party Tabletop Games
8213,The Breyer Game of Horse Sense,2001.0,2.0,4.0,30.0,7.0,5.0,0.0,6.0,7.0,Sport Simulations
8215,Intermedium: Stepping Stones,1976.0,2.0,2.0,30.0,10.0,6.58333,0.0,11.0,18.0,Abstract Strategy Games
8216,Guerilla,1976.0,2.0,2.0,30.0,12.0,6.96875,0.0,8.0,16.0,Area Control Games
8217,San Juan,2004.0,2.0,4.0,60.0,10.0,7.29723,7.19198,102.5,234.0,Area Control Games
8220,Civil War,1972.0,2.0,2.0,90.0,10.0,5.64429,5.50322,44.0,49.0,Napoleonic Wargames
8221,The 90's Game,2003.0,2.0,6.0,90.0,15.0,5.49444,5.48978,16.0,36.0,Modern Wargames
8222,Spank the Monkey,2003.0,2.0,6.0,30.0,12.0,5.95848,5.71566,102.5,234.0,Party Card Games
8223,Cacciatori di viverne,1985.0,2.0,6.0,60.0,12.0,6.4,0.0,3.0,5.0,Fantasy Miniatures
8225,James Bond 007,1995.0,2.0,2.0,60.0,8.0,5.90625,0.0,7.0,16.0,Collectible Games
8229,Armadöra,2003.0,2.0,4.0,30.0,8.0,6.41694,5.87607,102.5,234.0,Area Control Games
8231,Pacific At War,2003.0,2.0,4.0,127.5,12.0,6.71429,0.0,7.0,14.0,Area Control Games
8232,Zauberschwert & Drachenei,2003.0,2.0,4.0,45.0,12.0,6.11422,5.66551,102.5,234.0,Monopoly-inspired
8233,Lords & Wizards,1977.0,2.0,6.0,127.5,0.0,6.0,0.0,18.0,26.0,XIX Century Wargames
8239,Lilo & Stitch's Island of Adventures,2003.0,2.0,6.0,30.0,6.0,5.45455,0.0,1.0,11.0,Licensed Games
8241,Austin Powers Trivia Game,2002.0,2.0,4.0,45.0,13.0,4.08333,0.0,5.0,6.0,Licensed Games
8243,Rolit,1997.0,2.0,4.0,30.0,7.0,5.69309,5.54092,91.0,234.0,SciFi Games
8245,Bloody Buna,1979.0,2.0,2.0,120.0,12.0,6.77857,5.54281,27.0,35.0,XIX Century Wargames
8246,Race to the Meuse,1983.0,2.0,2.0,90.0,12.0,5.75824,5.50542,38.0,51.0,Napoleonic Wargames
